time,intensity_rate,structure_rate,coupled_rate,heterogeneity,localization,roughness,sign_mixing,temporal_deformation
4.950000000000000178e+00,4.569193672337360290e+00,3.266986834107760140e-02,4.718492620708691909e+00,2.759167535977404061e-15,-2.220446049250313081e-16,4.621338957700238990e-14,0.000000000000000000e+00,1.952424388458858795e-01
4.975000000000000533e+00,4.524640227669644688e+00,3.287216540641405005e-02,4.673402009621669961e+00,2.605998447634563526e-15,-2.220446049250313081e-16,4.383232453479038373e-14,0.000000000000000000e+00,1.966891821509661187e-01
5.000000000000000000e+00,4.480200199699591934e+00,3.307009024285664095e-02,4.628390910230057109e+00,2.713139090446855300e-15,2.220446049250313081e-16,4.529308432372880230e-14,0.000000000000000000e+00,1.981080504186310820e-01
5.025000000000000355e+00,4.435885069510878687e+00,3.326357629358724782e-02,4.583471539419770480e+00,2.752630600415632482e-15,0.000000000000000000e+00,4.545364704791285969e-14,0.000000000000000000e+00,1.994983539696218167e-01
5.050000000000000711e+00,4.391706144756986063e+00,3.345255542317490671e-02,4.538655945429254324e+00,2.694997604790512709e-15,0.000000000000000000e+00,4.403550586650894722e-14,0.000000000000000000e+00,2.008593908247717219e-01
5.075000000000000178e+00,4.347674555913858541e+00,3.363695789434570371e-02,4.493956003462920457e+00,2.669624390258995044e-15,-2.220446049250313081e-16,4.559567929197830175e-14,0.000000000000000000e+00,2.021904467069065847e-01
5.100000000000000533e+00,4.303801252704269942e+00,3.381671234492469869e-02,4.449383411477942474e+00,3.092566043447249978e-15,4.440892098500626162e-16,5.166456045343237978e-14,0.000000000000000000e+00,2.034907950579744607e-01
5.125000000000000000e+00,4.260097000695743041e+00,3.399174576499918582e-02,4.404949686146694354e+00,3.094137387186663562e-15,-4.440892098500626162e-16,5.193913190345389732e-14,0.000000000000000000e+00,2.047596970723715437e-01
5.150000000000000355e+00,4.216572378073513150e+00,3.416198347435062121e-02,4.360666158996927777e+00,3.165513749946743757e-15,6.661338147750939243e-16,5.260272434293260281e-14,0.000000000000000000e+00,2.059964017474539277e-01
5.175000000000000711e+00,4.173237772590102423e+00,3.432734910017799096e-02,4.316543972731526679e+00,2.852536942452714653e-15,2.220446049250313081e-16,4.795934094640587266e-14,0.000000000000000000e+00,2.072001459520714517e-01
